,win_center#01,win_center#02,win_center#03,win_center#04,win_center#05,win_center#06,win_center#07,win_center#08,win_center#09,win_center#10,win_center#11,win_center#12,win_center#13,win_center#14,win_center#15,win_dm#01,win_dm#02,win_dm#03,win_dm#04,win_dm#05,win_dm#06,win_dm#07,win_dm#08,win_dm#09,win_dm#10,win_dm#11,win_dm#12,win_dm#13,win_dm#14,win_dm#15,win_dm#16,win_tube#01,win_tube#02,win_tube#03,win_tube#04,win_tube#05,win_tube#06,win_tube#07,win_tube#08,win_tube#09,win_tube#10,win_tube#11,win_tube#12,win_tube#13,win_tube#14,win_tube#15,win_tube#16,win_return#01,win_return#02,win_return#03,win_return#04,win_return#05,win_return#06,win_return#07,win_return#08,win_return#09,win_return#10,win_return#11,win_return#12,win_return#13,win_return#14,win_return#15,win_return#16,go_center#01,go_center#02,go_center#03,go_center#04,go_center#05,go_center#06,go_center#07,go_center#08,go_center#09,go_center#10,go_center#11,go_center#12,go_center#13,go_center#14,go_center#15,go_dm#01,go_dm#02,go_dm#03,go_dm#04,go_dm#05,go_dm#06,go_dm#07,go_dm#08,go_dm#09,go_dm#10,go_dm#11,go_dm#12,go_dm#13,go_dm#14,go_dm#15,go_tube#01,go_tube#02,go_tube#03,go_tube#04,go_tube#05,go_tube#06,go_tube#07,go_tube#08,go_tube#09,go_tube#10,go_tube#11,go_tube#12,go_tube#13,go_tube#14,go_tube#15,go_return#01,go_return#02,go_return#03,go_return#04,go_return#05,go_return#06,go_return#07,go_return#08,go_return#09,go_return#10,go_return#11,go_return#12,go_return#13,go_return#14,go_return#15
win_center#11,4.80290544928544,3.040925344853709,6.891853287630297,4.629469747468607,3.553253649024487,2.139589996530124,6.572573615125786,4.763235680539379,5.256991840228695,6.405102071877407,0.0,5.3144496583041985,2.491941167695907,4.283724407836333,5.799964463800728,3.90686805616546,4.38258573855444,6.183701506724434,4.419340173789102,5.353675289003788,5.080611779993435,7.4822759532862,5.520560591374305,5.3499118437255095,3.918458503906593,5.950841744817001,1.8489101509697972,5.458136880819103,5.1125853374105015,3.1256073011696306,3.702419199352947,9.852965497326851,6.740678304854356,6.5164577676902,9.361361984437687,7.159754550890972,8.292752284499523,7.487845543532473,8.22583620350832,6.405712449337184,6.966031269432274,8.995499653382781,6.4287048287606785,8.99476891439932,8.963829150315611,7.757955421423562,7.307554901080442,11.361210427771955,12.81924527957082,8.482242090666547,9.330527093315753,8.551062859078279,9.872202031158455,9.271354273217225,9.670732027907562,6.925861820930023,7.35746904377106,8.593391839549215,8.643159249964478,11.10419294878833,7.3726270651442505,8.888277670927259,7.776643769002165,3.762966562372275,7.704353494609111,5.075305832779336,6.415836467394396,4.148960495241716,4.249986735473205,5.373105823911328,3.139005559169598,6.038304732949157,7.2888551782136926,5.066040350364198,6.346434758401912,7.767395686757786,6.002523337510913,3.2805310840823636,4.568984017493774,6.971056451579135,5.411508972220949,6.860943346001987,6.824412805176967,5.084785396218033,5.145994416787956,3.9835861344823664,6.773799599681886,8.682570636274075,7.254661255607022,3.96333418737404,6.356563766763964,5.201390769441131,4.179927765297414,7.242916521646659,8.81950310018236,8.932698837930362,7.9106559551182904,8.863672252165067,8.662599997888265,7.087944558221295,7.877159178643766,7.974532118029572,7.73290241444598,7.201518453462983,7.620083837707959,7.55709985372137,6.888515732402727,9.17597995409098,6.754867551895702,4.795097807844814,7.4820056250336,6.435587639790474,6.572956410506838,7.322236754403056,7.246929828522856,6.689081276344903,6.925196527148125,7.482938854084368,6.035266249320692,6.9848163539960995,6.759741470141683,5.603554059427112,6.9006816047431805
win_center#12,6.61633120283372,3.6302826127583168,7.120049642063119,4.569732904890724,3.4233608419226877,4.167993522353917,4.96181956428921,4.712909010634386,7.227179588806971,7.853982238312789,5.3144496583041985,0.0,5.145952565801991,3.259873386668139,4.62154099044837,5.2187951297120705,3.5744943021849473,7.0830021772987015,5.78538602421116,5.31706062548029,6.463435322076448,4.8116034122335085,2.402284799774638,8.240578765408756,3.3730876064015876,7.2409588952121915,3.8709199033196273,8.127510823663172,6.879212596546075,3.2016718407003766,4.727505430684197,6.382943308123136,4.9894671434613596,5.214642877692755,7.546030359406303,5.94617307587854,6.701618580624106,6.447203153206788,6.668175092616103,6.127336776674114,6.769816738164089,7.562938800450386,5.989097938750853,8.59008518627437,8.40455402011769,6.529302590018866,6.289956385208651,7.772900297609611,8.846129013367815,5.440448305289675,5.728000179130308,6.327208719265956,6.8326741317769715,6.050838223384638,7.116321022351686,5.622397584085998,3.269565774847452,5.349897524882727,4.6109363602375275,7.272124504670486,4.608190728700951,5.136171496776945,5.302269668156893,4.602774722983957,8.796734367918384,6.878127481507386,5.7226387909928045,5.9460882777197,3.9168747833199338,6.043531615323029,3.9819769123040225,6.75178782757228,4.987497797306448,5.870556907083376,7.558776981137625,6.535890977575386,7.143831807237118,3.9645402025638776,6.631687907632732,7.788657780283972,6.30084616401569,5.643365848780096,7.292598389581783,7.321303837991654,4.738274398566969,4.808594308829317,8.430333432312862,7.5927618825959255,6.7485897225073455,5.250455376173103,6.567337076888061,5.645441137476961,3.3638211973446466,6.300103142422347,7.282144400064978,8.025413589193166,6.650896822454126,7.282635042020021,9.094710766535856,6.862265937673495,6.186255560267905,8.44682113539652,7.117709915408169,6.126454108423541,8.55639559487389,6.782388733765975,6.839114325798532,9.40896488728302,5.576672182861154,4.8990233090296655,7.843349439137173,4.832255398982991,5.530766751071445,7.066015729251736,6.936333155028496,6.263104942584219,6.283541820743516,7.963593664418887,6.417638712147434,7.685081495714683,7.825725397672362,5.931804265426785,6.362644474502284
win_center#13,4.2037658329738115,2.8256898393901637,6.098259771620004,3.756395717667509,4.0654281812271185,3.053492630848053,6.6267180529962,4.203874654660394,3.8112415473096095,5.233784563572766,2.491941167695907,5.145952565801991,0.0,3.5915689717161112,4.352181237179414,2.6277957287670364,3.5829067383583197,5.114962672108826,2.724249660761231,4.725369894202489,3.5204014274163593,7.4267322126405855,5.01225387445969,4.028604580138241,3.260743325227389,4.460779327163211,2.4418472200073023,4.262686836434001,4.133299444942852,3.3930188276067583,2.666415854881498,8.745086025257088,5.085129388685713,4.9406039869996015,7.868301465666633,5.761766858889439,7.054102623771943,6.074932939402624,6.69681070814495,4.754744669953783,5.349373081931017,8.002305422207426,5.09382204134687,7.84207424458374,7.985742955334047,6.3218887945267905,5.742695881762207,11.31020932238009,12.62412296399199,7.585710361712226,9.21712553659961,8.496086228955022,9.900247976201085,9.06657878199898,9.480728534141313,6.095110061783567,7.13834835436255,8.618093839514435,7.9662132428239065,11.043884336877237,6.722131048281989,9.066118369730946,6.562428740294521,3.135537770501896,6.158030930887007,3.924553083474371,5.347244560105156,3.509205644768182,3.0515556221679634,3.695342909444193,2.7963200168046223,4.498434331587751,5.950023441375267,3.9638706325784714,5.103703429491044,6.715233620656779,4.8183194490483,3.355892613204001,4.297203639592007,6.3507411331772765,5.598602078341468,5.960318951743407,4.88944252273722,4.6368806597025864,4.202703016252148,3.0853902939412383,6.285218238998883,8.300050220398594,6.11161549454387,3.6357832428709114,6.109149408935867,4.08979502367004,3.6697451809675536,5.019550139126813,7.310453201059226,7.511354560496296,6.759144077323019,7.347616271098662,7.3997559026095425,5.1545263046989565,6.1391503403774665,6.845091351136962,5.652203503728639,5.546484928539989,5.956617195273348,6.095582578050819,5.414759993947588,7.084911338489963,5.099331174237131,3.843204183024886,6.015846236476258,4.728102455157921,5.332621705900574,5.605134690614118,5.497361574460497,5.433273203496519,5.152648834524362,5.883486820470649,4.135060239739413,5.2493217691801926,5.2100133881491235,4.1448314804721775,5.233401703393413
win_center#14,4.064616937596561,2.791122509973322,3.51741965382998,3.7984837285100683,4.0042899977498,3.2415313789941784,5.114871407883397,2.2309086261183273,4.836035453290902,4.268904674248731,4.283724407836333,3.259873386668139,3.5915689717161112,0.0,2.443359514216183,4.380483202635767,3.0652361323060213,4.381113060137059,4.42488981910003,4.7235726547377075,5.039933002313638,5.878047741471233,3.1448562509520737,6.031846312247428,2.031078745944082,6.216438776617986,2.6720392228161276,6.862331848242068,5.775758861136519,1.6092559275862794,2.399531905859754,6.8528165499144125,4.61515875869154,5.1142267016147605,7.334248471580917,5.869288631061043,5.949714614578179,5.697591184796399,6.399796459814548,5.664359781825761,6.269947300761802,7.322037504595296,5.520510283527471,7.120412359294093,7.271611862688871,5.822780283340038,5.841431024115463,8.654320586561456,10.434459207125585,5.727160798395497,7.251823907631757,7.782190560200829,8.430570971342524,7.194146818824363,7.7597315243828815,6.118251030494679,4.953251538748852,6.64036354504333,5.559182909016721,8.868524784644118,5.554590510108493,6.880112008912054,5.252911062428834,3.813192539343129,5.330204303745759,3.0972123149488975,2.1483622790395334,4.6196189400360455,3.4504813034345014,4.2243982120962285,2.470864021412124,3.96420249554148,4.23820604347892,4.741345934928819,3.9739705719841467,3.7528636588344626,3.591172032693329,3.219786402659462,3.519278559934333,4.384081753297404,3.7261050674870115,3.2375834183212224,3.4559972721593204,5.170327707193351,2.0314381247712987,3.27365185035859,5.01928395384861,4.985927840114123,4.232365763481327,2.6559249501492643,3.371741935825424,3.6288828854401816,2.92206130969443,4.249103374154559,5.37990251257067,5.7503085832233705,3.9444873749878693,5.454878162914244,7.20726213851728,4.418680948462067,4.999575366124888,5.282433713042857,4.36087101785352,3.8039077232498655,4.870944055556651,5.090165140016035,5.259166121809776,7.144064162897027,3.0481746533158756,2.2667836722532373,4.119953664637274,3.657448661060164,2.4912525181553855,3.6290775308108274,3.5690259767023043,2.864975745128594,3.2825475606704644,3.9534005353062582,3.332332590923313,3.9327353339386404,4.85197430794426,2.5874207597947545,2.8790881766679948
win_center#15,3.9040317279080474,4.253966084039694,3.1233411123714463,4.54457699644533,6.681344259442775,4.818286606526829,6.205477463111424,2.1524827338718557,3.4236008838608036,4.177531338457686,5.799964463800728,4.62154099044837,4.352181237179414,2.443359514216183,0.0,5.410708207203209,4.813629444352289,4.346512218989325,4.8371724063091595,3.247772872049058,4.930997894396505,6.870273813573216,3.9398139411904674,5.876906808860079,3.773854713462442,5.77905756155647,4.610771936341056,6.579183128059427,5.91365290524915,3.7407687798761153,3.3101631196926706,6.410224202298192,3.9001382162679685,4.607338766811181,6.483184786913299,5.395760988696817,5.651600477713227,5.998878434082631,6.2129945752123685,5.401507886129832,5.902652367315654,6.624767157961315,5.540438620626584,6.840197490645394,7.283704420010929,5.043704682237734,5.5120660487304765,8.063932768757672,10.21282528940141,5.607965345908187,8.677671219811131,8.55542872729413,9.71057449835802,7.4228186360062125,7.626641158693127,5.701028805201259,5.593760426988686,8.187958855177824,5.913203090297165,9.293242917621905,5.7060865873133695,7.839642967881558,5.578728863634866,3.618710871907288,4.345282091099091,3.505867977501611,2.484911156518989,4.144664018794154,3.17609247230318,4.378782252203157,4.346667126117737,3.40990335000455,3.97416158801117,4.142776434503608,3.286959192602374,3.3021931206515345,2.914188186070774,3.8643888710658443,3.566339217939829,3.398532829621511,4.267601376475184,3.1795181071949745,3.139327258525088,5.532018463254191,2.8256062193270153,4.260838128103869,3.732852550152107,4.470096435924361,2.5456999038076007,2.6380039092941945,3.2374261024056814,4.252670635662022,3.2288533931378662,3.7667021585911593,4.090846382592626,5.370759166688557,3.4869111054830557,4.418800520491825,6.6443714921591965,4.1193565608035705,4.584284923101775,4.409442662446352,3.3467619450238755,2.755283449189654,3.673098793671857,3.904886385016333,5.062415390414758,6.581389452715806,2.6222998486266507,2.583501822362542,2.936541008917489,3.5652975962272304,2.834240833840903,3.0960191163433883,3.5606837557665845,2.645143318089736,3.0922200639248656,3.286315077984158,3.273871241110505,3.529947659887178,4.521603136376296,2.6204554349547333,1.9927630009544528
win_dm#01,3.4911768662910783,4.3533467847975045,5.730419070769597,4.38791850670247,4.960313475781121,4.452861023014309,6.01150116490847,4.2265660970582015,3.9186649199273558,4.2793880920814065,3.90686805616546,5.2187951297120705,2.6277957287670364,4.380483202635767,5.410708207203209,0.0,3.914064727273077,4.433337042200997,3.2072276465026683,4.765611050145704,4.672745385125261,8.308799620435915,5.191044610960635,3.4664962070160317,3.776798533209664,5.5289013146627966,3.645908007257864,4.697971898007566,5.288344213058638,4.448731271825333,3.100399539209416,8.779190063876372,4.742567856586673,4.946040366805147,7.83777503063374,5.698326351852851,7.916848346990121,6.590081739565622,7.452093839908745,4.745961446625487,5.912822154344522,9.072759178077417,6.422004328194247,6.818996143336953,7.929924160468455,7.426770016444637,5.81131176154368,10.081284837566395,11.007059857057364,7.875600109260139,9.474366792076253,9.65902452591906,9.424821592620859,8.669190884536176,8.109759866848684,7.800667359286567,6.299437192888097,8.134523367836456,8.283485866166286,9.343013343825934,8.10532005459567,7.8563189535060935,6.051989641669646,4.34999137406995,4.982626625173856,4.3427954608095085,5.104467584498963,3.123926529875841,3.5800814698842665,3.754470379541282,3.5741586355131343,5.0637333677152645,6.867479145944589,5.584933899390828,5.030821342765252,6.494445553963334,3.959593287155462,4.307608517810383,4.570431705321921,6.2913844201421485,6.0168585279954705,6.049929415650696,5.123560941510347,4.545297855384618,4.401059805689706,3.295875776064637,6.412856259067489,8.500556735727443,6.237056524077988,3.440554789792653,6.305649009306152,3.7921633361755034,4.6812077556531015,5.792932034400137,6.040209386573367,6.486804648744912,5.317734843550261,5.815650436095055,4.725693924127898,4.472036983503424,4.688580811892953,5.13172020225391,6.30984416465443,4.60104623967774,5.113000495828408,4.755439310302739,3.6489982030476185,5.021137643455417,6.011863294741229,4.107935881183088,5.7641453431686545,6.473383837931872,5.7588281408211275,5.521837992901678,5.65371474007874,5.487140738856667,6.040307198533051,6.362556101885181,5.224318766355669,5.16319929064022,4.997387206893435,4.028875380497067,5.357602070203969
win_dm#02,5.392025746541837,3.713737821939977,6.350961526959347,4.887981160220718,4.3384154528001915,4.092697720139012,6.483975515708557,3.8606512913746913,5.801989980492081,6.7177212256955965,4.38258573855444,3.5744943021849473,3.5829067383583197,3.0652361323060213,4.813629444352289,3.914064727273077,0.0,4.47122524224637,4.079436190578531,5.227645606753013,6.028768684246589,7.074365849757346,2.3500660844970302,6.573035095810853,1.7638541478816092,7.262426974533014,2.778383172558079,7.153681524525719,6.726180116330643,2.913466135657121,2.6718719920870906,8.177497556506285,5.399023181326373,5.427414473250305,8.834197654746509,6.5598980942208485,7.914012578541532,6.985400000141641,7.765672778296944,6.766695232639534,7.2606984544829425,9.04079120479278,6.512880390901485,9.150955377727865,9.349622157640928,7.611331505334447,7.189679064958874,10.206279994099098,11.679396804531184,7.175145266187812,8.451009637268188,8.991423179953554,9.652246340055687,8.699525610116062,9.477728021885673,7.402684652772525,5.675900947683641,7.960050051986889,7.1190610804326155,10.057132376090848,6.664954295274973,7.796239795800893,6.4412495049263825,4.690168198199575,7.884687453892904,5.24325095223385,5.150376945169567,3.767331521680786,3.979711979020276,4.440422908498026,2.7998141573811104,5.99951847550628,6.547735043979554,6.6161419943940265,6.230225793113848,6.130884937888029,5.439262498872609,4.1756490120893055,4.937765571289998,6.372955080358679,5.096611680929737,5.063619161447047,5.450108734711354,4.8912141263475135,3.749283415832702,2.321367424285071,7.307319291164841,7.2882283391263565,7.046593942967583,4.137788078939149,5.463836957838967,3.0635386667548317,3.6333284836738344,5.097698824415198,5.874768685111992,5.706309617473523,5.068427156995502,6.48429504025168,6.629349865550541,4.49986325221765,4.449638081323668,6.520107410329782,6.2868100738202415,5.06069795929067,6.410996311895863,5.026854177526562,4.478356257504791,6.979634494689942,5.395162125041778,4.019217049932815,6.703791709096429,5.049683507380257,4.957686367146738,5.782770868687978,6.209810942414521,5.107951062350193,5.956582827324825,6.509066745572425,5.602449356288937,5.690784186109753,6.936381680347443,4.185426212716588,5.187989702656542
win_dm#03,3.2763391096928585,5.751461709348994,4.501860428274665,6.3534533291231,8.032225497236434,6.513462314066397,9.4374091015466,4.646153340347954,4.58494505743161,4.340652210330444,6.183701506724434,7.0830021772987015,5.114962672108826,4.381113060137059,4.346512218989325,4.433337042200997,4.47122524224637,0.0,5.638960276432477,4.723375410101392,7.24787720860607,10.066797419514119,6.025678785685275,4.095410307655863,4.475549398595838,7.679710090124128,5.170324391154313,7.593533594785742,8.320871107692588,5.44493091581394,2.7662544623083156,9.521017517947815,6.176483825550742,6.598759555718606,9.453993876262226,8.152795134354287,9.122552147209037,8.496630608682386,9.07259619015536,8.007618727428927,8.362569803871722,10.490799212206367,8.363602426703942,9.499426892845634,10.175013495521835,8.607771860953111,8.740710626169744,12.568831939426046,14.507150680061367,9.183228835136113,11.67836766337118,12.022366121439795,12.7610494511737,11.358125160998398,11.8275181673791,7.823174118094701,8.48672644170396,11.121393790500033,9.03650057722381,13.0408245427377,8.747042428333641,11.1639846507008,6.865049873202577,4.649860085719341,4.995966817558014,3.314903442646784,4.835603487668622,3.490217137878882,4.180409623247727,2.8628039079069656,5.334431457741721,3.4929087107769896,6.424066247777243,5.648597460701875,3.2564941529630578,4.102029204501787,3.3871227772104633,6.956491278510368,3.0471860594722116,3.466206625339037,4.165217333878308,4.640276259984262,3.1707424968550266,3.3928374788066353,2.7906925812481296,2.9724220277599427,4.7603294715129945,5.958762356950391,5.41109640167622,3.2461545688908706,3.7597388612349874,1.4149908219448322,4.990122526850068,3.2619116604953864,3.5460248366433467,3.9514597173376385,3.3885524851573376,3.63996205488502,4.399612526452111,3.592400416541844,3.5383228738211985,3.224728645541412,3.6241747416576042,3.5318454284721894,3.3215827532729865,2.673883748073858,2.3482338587499907,3.7548979147399697,4.764626042768522,3.941895549342118,4.6307479662155,4.1658601969432745,4.412461250697948,3.47214558815542,3.8206962204455985,3.2680672210269543,4.051473967860224,3.5306551384562055,3.6346286947274438,2.0115141532497325,3.676182951319631,3.1462237091196052,4.1724054748293895
win_dm#04,5.245059876965971,4.034656604705006,7.005334710170093,4.535737321505876,4.793978085679316,4.200177226431152,7.270390243675268,4.639738896193439,3.912121516964558,7.070831183615789,4.419340173789102,5.78538602421116,2.724249660761231,4.42488981910003,4.8371724063091595,3.2072276465026683,4.079436190578531,5.638960276432477,0.0,4.821381789066698,4.028089928720344,7.472261417461582,5.33272948464793,4.872469158900101,3.7370182869951547,3.7308776324006923,3.90580754311472,4.226192832494706,4.237650186409143,4.36901165895194,3.8074277108940735,7.9780978577999635,4.156335231894964,4.50517332376731,6.888847332236244,4.96355422477055,6.950793753762458,5.732717689183401,5.774230897636826,4.2505900677988215,4.723691363568922,7.7767181051113825,4.688475940698722,8.361686260309332,8.444272748156298,5.584247211918572,5.248677016401015,11.720010932016313,12.955695038249557,7.877606550463874,9.327733410835938,8.808605326501734,10.166592664193667,9.210166993803208,10.1184884557961,6.493667120575292,7.870697650332575,8.45962304066256,8.325670151119496,11.34205354382751,7.04914724864236,9.644243700693266,7.389934514810902,4.1633246695663795,6.774146691947105,6.170736317220134,6.458592873469585,4.572793441641335,3.649924297402796,5.398741933516768,5.005547147388156,5.802777666280775,6.372524120242143,5.473318476411499,7.100619970764499,7.279552940664717,5.66838477708778,3.8184680312458577,5.575564575374051,7.021236673822127,6.987918543737353,6.667905616070468,6.013393971286334,6.234145457816972,5.012243206754995,4.272902072015445,7.019753285679581,8.93027227813897,6.546892847263213,4.867611160313498,7.014856894595941,4.797558646711815,3.9319311891457756,5.644500072750474,7.173802411369754,8.065424785091158,6.416009605081818,7.210194886305282,7.255445228183643,6.092035122043298,5.790432960616078,6.583507680424457,6.674412447318027,5.001533777214259,6.468900280004368,5.830757996563655,5.174809658857293,7.0393956117734975,6.177365235866088,4.920915847477587,6.673628319405899,6.224054786171363,6.361840795480719,6.736192255686037,6.821178622605579,6.414272676618381,6.212847324211604,6.9801038996773395,5.43366905190151,6.533199129867088,6.1813483678847145,5.132687342103099,6.028271673986614
win_dm#05,4.804344709709842,4.603658940215015,4.255340641049555,5.563803352469359,5.8196112305538295,5.039908194639176,6.845397805801891,3.366625228046976,3.981179773429563,5.438732644358793,5.353675289003788,5.31706062548029,4.725369894202489,4.7235726547377075,3.247772872049058,4.765611050145704,5.227645606753013,4.723375410101392,4.821381789066698,0.0,5.009383436959834,8.15659916777157,5.491257952387434,5.368672618053147,4.713458551716089,5.176526950035692,4.839793936631571,5.03786728635285,5.363762854166419,4.81063856139728,4.256679645287114,9.010414551958624,4.450745891046642,5.73278063815091,8.080578324164533,6.3877090646293135,7.4813731304228375,6.744830748466449,6.608703767148245,6.006526821080696,5.60049990399025,7.617999705187993,5.763479405044066,8.398622363194747,9.021315638076977,5.675228159359009,6.451673150136168,9.872883173446136,11.787021885186986,7.02621093663703,10.072753422988649,9.561848008421144,11.082058327700471,8.899017395547277,8.69367484780065,6.417296033245402,6.532427682920796,9.182719166394582,7.860301911917877,10.421045074933957,6.728117805015656,8.712235047919824,6.10985691041686,4.49074019168636,5.165507048378667,4.701144868770445,5.307392977300219,4.157606344313999,3.9569678124777408,4.1070277318888335,4.706536817701754,4.100579103143256,5.822530672072896,4.550159079670728,4.373468550307534,5.8026777626523085,2.66650858231303,3.786077596589832,4.68460423839977,5.350471360285373,5.586503559304263,5.451111862269107,4.316598188110398,5.6078903115312,4.639330430698681,4.579587879397613,5.502598066830414,7.2652935177878115,5.289261524051523,4.554933372892281,5.483477132278383,4.440097991268416,2.128049148581261,5.097225281912862,5.431506827973328,5.882512249553079,5.043131939429502,5.776531123489226,6.11665623046675,4.568687357328242,5.305178795077383,4.9214084688581385,4.389904058952716,4.664192815629323,4.06623768766591,4.7643622785767255,5.181709021305089,5.670780378254527,4.276609646475279,3.8163151217419906,4.731237215557755,4.984554429457894,5.070722714678405,5.2402958107079485,5.551525577368759,5.580687691944441,5.099185508799885,4.576790945866278,5.141179755504793,4.675688940970162,5.317346717787953,5.268084922019851,4.88955944755637
